,qid,docno,rank,score,id,text
92,32_1,MARCO_6786713,3,0.6644944548606873,MARCO_6786713,This information will help you identify some of the common species of sharks There are 440 different species of sharks in the world today classified into eight different orders described below with some examples of known sharks species for each group Some of the most popular species of sharks are One of the most unusual types of sharks our there are know as angel sharks Many people mistake them for some other types of sea creature It isnat uncommon for them to be thought of as large stingrays But the simplest way to tell them apart is by looking at the location of the fins
93,32_1,MARCO_706235,4,0.6523433923721313,MARCO_706235,TYPES OF SHARKS To wrap it up lets look at some of the types of sharks weve been discussing ANGEL SHARK 1 flat body like a stingray  you can tell the shark is not a ray because the pectoral fins are not attached to the head 2 They bury themselves in the sand or mud with only the eyes and part of the top of the body exposed
94,32_1,MARCO_2322023,5,0.651796281337738,MARCO_2322023,This information will help you identify some of the common species of sharks There are 440 different species of sharks in the world today classified into eight different orders described below with some examples of known sharks species for each group
95,32_1,MARCO_4724268,6,0.6451847553253174,MARCO_4724268,TYPES OF SHARKS To wrap it up lets look at some of the types of sharks weve been discussing ANGEL SHARK 1 flat body like a stingray  you can tell the shark is not a ray because the pectoral fins are not attached to the head2 They bury themselves in the sand or mud with only the eyes and part of the top of the body exposedNGEL SHARK 1 flat body like a stingray  you can tell the shark is not a ray because the pectoral fins are not attached to the head 2 They bury themselves in the sand or mud with only the eyes and part of the top of the body exposed
96,32_1,MARCO_2174679,7,0.6421526670455933,MARCO_2174679,TYPES OF SHARKS To wrap it up lets look at some of the types of sharks weve been discussing ANGEL SHARK 1 flat body like a stingray  you can tell the shark is not a ray because the pectoral fins are not attached to the head
97,32_1,MARCO_3839371,8,0.6299980282783508,MARCO_3839371,TYPES OF SHARKS To wrap it up lets look at some of the types of sharks weve been discussing ANGEL SHARK flat body like a stingray  you can tell the shark is not a ray because the pectoral fins are not attached to the head
98,32_1,MARCO_3839373,9,0.6280961036682129,MARCO_3839373,TYPES OF SHARKS To wrap it up lets look at some of the types of sharks weve been discussing 1 flat body like a stingray  you can tell the shark is not a ray because the pectoral fins are not attached to the head They bury themselves in the sand or mud with only the eyes and part of the top of the body exposed
99,32_1,MARCO_6041480,10,0.6266306042671204,MARCO_6041480,Sharks are one of the most feared sea animals They live in oceans across the world but are most common in tropical waters There are over three hundred fifty species of sharks They can be broadly categorized into the following four groups Squalomorphii Squatinomorphii Batoidea and Galeomorphii
100,32_2,MARCO_5696981,1,0.6738731265068054,MARCO_5696981,50 shark species are listed as vulnerable endangered or critically endangered by the IUCN but only the Great White Whale and Basking sharks are protected internationally by CITES the Convention on International Trade in Endangered Species
101,32_2,MARCO_5231469,2,0.6572172045707703,MARCO_5231469,Why are Sharks Endangered Always assumed to be dangerous maneaters not many really care whether sharks exist or near extinction However this myth about sharks ought to be dispelled and the reality of their waning numbers has to be brought to light Sharks are endangered and a lot of factors are contributing to this process
102,32_2,MARCO_795761,3,0.6534707546234131,MARCO_795761,The fish wind up in conservation limbo since insufficient data is available Such sharks include the thresher Java kitefin salmon broadnose sevengill bigeye sand tiger narrowmouth catshark great hammerhead Argentine angel shark and megamouth which was only first discovered in 1976re sharks dangerous or endangered The answer is both On the danger side most sharks are apex predators This means they exist at the top of the oceanic food chain and possess few or no natural enemies
103,32_2,CAR_d88f58e68aa4d817775a43b20054c0e32005f059,4,0.6404303312301636,CAR_d88f58e68aa4d817775a43b20054c0e32005f059, __NOTOC__Threatened sharks are those vulnerable to endangerment extinction in the near future The International Union for Conservation of Nature IUCN is the worlds oldest global environmental organization It evaluates threatened species and treats threatened species not as a single category but as a group of three categories depending on the degree to which they are threatened
104,32_2,MARCO_871704,5,0.6394721269607544,MARCO_871704,Threatened sharks are those vulnerable to endangerment extinction in the near future The International Union for Conservation of Nature IUCN is the worldas oldest global environmental organization
105,32_2,MARCO_5696973,6,0.6351458430290222,MARCO_5696973,THREATENED SHARKS Predators but also prey According to IUCN analysts among the approximately 470 species of sharks 24 percent are Critically Endangered 32 percent are Endangered 103 percent are Vulnerable and 144 percent are Near Threatened
106,32_2,MARCO_5696975,7,0.6344858407974243,MARCO_5696975,a IUCN global study 2010 Threatened sharks are those vulnerable to endangerment extinction in the near future The International Union for Conservation of Nature IUCN is the worldas oldest global environmental organization
107,32_2,MARCO_5231474,8,0.62941974401474,MARCO_5231474,Great White Sharks are NOT endangered Study shows the number of predators is ten times higher than previously thought In 2011 an alarming study by Standford University suggested Great White Sharks were becoming an endangered species
108,32_2,CAR_f7790f0f38c4e635650d080493095033e4eb9803,9,0.6291065812110901,CAR_f7790f0f38c4e635650d080493095033e4eb9803, The majority of shark fisheries have little monitoring or management The rise in demand for shark products increases pressure on fisheries Major declines in shark stocks have been recordedsome species have been depleted by over 90 over the past 2030 years with population declines of 70 not unusual A study by the International Union for Conservation of Nature suggests that one quarter of all known species of sharks and rays are threatened by extinction and 25 species were classified as critically endangered
109,32_2,MARCO_5696972,10,0.624633252620697,MARCO_5696972,While it is a truth that some shark species are animals that present a sort of danger to people it is also true that humans have endangered the preservation of many shark species despite all the physical and physiological adaptations they have achieved through evolution to survive in their natural environment
110,32_3,MARCO_673361,1,0.5618833303451538,MARCO_673361,Tiger shark Facts Tiger shark is one of the largest species of sharks on the planet This animal can be found in the warm tropical and subtropical waters all over the world Largest population of tiger sharks lives in Melanesia Micronesia and PolynesiaTiger sharks normally spends majority of their time in the deep wateriger sharks are the second most dangerous species of sharks for humans Unlike great white sharks which are the most dangerous tiger sharks will often eat victim after attack Luckily encounters between tiger sharks and humans are rare
111,32_3,MARCO_5321442,2,0.5383446216583252,MARCO_5321442,The tiger shark is a solitary mostly nocturnal hunter and is notable for having the widest food spectrum of all sharks consuming a variety of prey ranging from crustaceans fish seals birds squid turtles and sea snakes to dolphins and even other smaller sharksommonly known as the Sea Tiger the tiger shark is a relatively large macropredator capable of attaining a length over 5 m 16 ft It is found in many tropical and temperate waters and it is especially common around central Pacific islands
112,32_3,MARCO_6226377,3,0.538267970085144,MARCO_6226377,Tiger shark Facts Tiger shark is one of the largest species of sharks on the planet This animal can be found in the warm tropical and subtropical waters all over the world Largest population of tiger sharks lives in Melanesia Micronesia and Polynesia
113,32_3,CAR_52752a4e8b3d021b299dc3026d445fdbb2cb23f1,4,0.528892993927002,CAR_52752a4e8b3d021b299dc3026d445fdbb2cb23f1, The tiger shark is a member of the order Carcharhiniformes the most speciesrich order of sharks with more than 270 species also including the small catsharks and hammerhead sharks Members of this order are characterized by the presence of a nictitating membrane over the eyes two dorsal fins an anal fin and five gill slits It is the largest member of the Carcharhinidae family commonly referred to as requiem sharks This family consists of mostly slender but powerful mid to largesized sharks and includes some other wellknown sharks such as the blue shark Prionace glauca lemon shark Negaprion brevirostris and bull shark Carcharhinus leucas
